"date","hour","text","source","username","hashtags"	
"2019-06-17","22:46:28","RT @diogomagri: Neste exato momento, ""Evidências"" versão karaokê ecoa em alto e bom som no Morumbi, com o telão mostrando quem se dispõe a…","Twitter Web Client","elpais_brasil",""	
"2019-06-17","22:46:18","RT @diogomagri: Acompanhe aqui ao vivo as últimas informações de Chile x Japão pela Copa América https://t.co/9NgK4GnMHI","Twitter Web Client","elpais_brasil",""	
"2019-06-17","22:45:52","RT @diogomagri: De volta ao Morumbi, agora para Chile x Japão. Expectativa de público baixo no estádio que recebe seu segundo jogo na Copa…","Twitter Web Client","elpais_brasil",""	
"2019-06-17","22:45:05","OPINIÃO | ""Elitizar o espetáculo é um posicionamento estratégico da Conmebol que é repleto de atitudes simbólicas"",… https://t.co/YkDypRUhis","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","21:15:31","O mundo da astronomia entrou em estado de alerta devido aos planos da empresa aeroespacial SpaceX, fundada pelo bil… https://t.co/IOwKVC6QOv","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","20:24:57","Essas pontes espalhadas pelo mundo se tornaram atrações turísticas. Saiba por que vale visitá-las https://t.co/viQed1YKwF","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","19:00:15","Como se explica isso de antipatizar logo de cara com alguém? #arquivoelpais https://t.co/wR8ikx1vQF","Hootsuite Inc.","elpais_brasil","arquivoelpais"	
"2019-06-17","17:59:49","Sínodo da Amazônia, marcado para outubro em Roma, quer enfrentar a escassez de clérigos nas grandes extensões da Am… https://t.co/5E1n0mRl27","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","17:00:22","Pesquisador e pediatra Leonardo Trasandre lança luz sobre os custos financeiros e de saúde dos disruptores hormonai… https://t.co/bomC2iVVJ2","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","16:00:22","Falta de consciência ameaça a conservação da arte nas mãos dos ricos https://t.co/BgKHdDuryf","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","15:10:09","Há 60 anos, embate entre gigantes opunha pela primeira e única vez as duas maiores lendas da era romântica do futeb… https://t.co/2n4mnKACZ2","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","14:20:09","Desemprego depois da recessão de 2015/2016 derrubou em 20% ganhos dos mais vulneráveis e ampliou a desigualdade no… https://t.co/y9b4pC3PFj","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","13:30:40","Entidades e ativistas pedem a descriminalização da homossexualidade e denunciam a prática desse teste por parte das… https://t.co/dljPXT4jyZ","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","12:40:06","Avaria em uma central elétrica deixou 48 milhões de pessoas sem luz durante várias horas na Argentina e Uruguai https://t.co/SidTtfz8t9","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","11:50:06","Elas não funcionam como num passe de mágica. Mas a ciência mostra que pessoas que enfrentam a vida com otimismo e p… https://t.co/pA4WJrR3WY","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","11:00:31","Opinião | ""Chama a atenção que alguns setores da sociedade flertem com a (perigosa) ideia de responsabilizar os pró… https://t.co/IVJE2K2TzN","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","1:04:33","Governos e plataformas procuram fórmulas para deter a difusão de imagens íntimas sem consentimento. E os ativistas… https://t.co/1dnetdrskO","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","0:01:29","Uma jovem com mais de 2,6 milhões de fãs no Instagram não consegue vender o mínimo de “36 camisetas” que a empresa… https://t.co/UXkAQ6rfrQ","Hootsuite Inc.","elpais_brasil",""	
